Entity,Code,Day,total_vaccinations_per_hundred
Cyprus,CYP,2021-07-21,106.54
Cyprus,CYP,2021-07-22,107.09
Cyprus,CYP,2021-07-24,107.97
Cyprus,CYP,2021-07-25,108.05
Cyprus,CYP,2021-07-27,109.24
Cyprus,CYP,2021-07-28,109.79
Cyprus,CYP,2021-07-29,110.41
Cyprus,CYP,2021-08-02,111.98
Cyprus,CYP,2021-08-03,112.73
Cyprus,CYP,2021-08-04,113.46
Cyprus,CYP,2021-08-05,114.21
Cyprus,CYP,2021-08-07,115.02
Cyprus,CYP,2021-08-09,115.73
Cyprus,CYP,2021-08-10,116.24
Cyprus,CYP,2021-08-11,116.74
Cyprus,CYP,2021-08-12,117.22
Cyprus,CYP,2021-08-13,117.94
Cyprus,CYP,2021-08-16,118.41
Cyprus,CYP,2021-08-17,118.93
Cyprus,CYP,2021-08-18,119.45
Cyprus,CYP,2021-08-20,120.38
Cyprus,CYP,2021-08-21,120.4
Cyprus,CYP,2021-08-26,122.19
Cyprus,CYP,2021-08-30,123.24
Cyprus,CYP,2021-09-01,123.69
Cyprus,CYP,2021-09-02,123.99
Cyprus,CYP,2021-09-03,124.49
Cyprus,CYP,2021-09-06,125
Cyprus,CYP,2021-09-08,125.62
Cyprus,CYP,2021-09-09,125.83
Cyprus,CYP,2021-09-11,126.32
Cyprus,CYP,2021-09-13,126.66
Cyprus,CYP,2021-09-14,126.86
Cyprus,CYP,2021-09-15,127.03
Cyprus,CYP,2021-09-16,127.21
Cyprus,CYP,2021-09-21,128.58
Cyprus,CYP,2021-09-22,128.85
Czechia,CZE,2020-12-27,0.01
Czechia,CZE,2020-12-28,0.03
Czechia,CZE,2020-12-29,0.07
Czechia,CZE,2020-12-30,0.1
Czechia,CZE,2020-12-31,0.11
Czechia,CZE,2021-01-01,0.11
Czechia,CZE,2021-01-02,0.12
Czechia,CZE,2021-01-03,0.13
Czechia,CZE,2021-01-04,0.17
Czechia,CZE,2021-01-05,0.21
Czechia,CZE,2021-01-06,0.26
Czechia,CZE,2021-01-07,0.34
Czechia,CZE,2021-01-08,0.43
Czechia,CZE,2021-01-09,0.45
Czechia,CZE,2021-01-10,0.47
Czechia,CZE,2021-01-11,0.56
Czechia,CZE,2021-01-12,0.68
Czechia,CZE,2021-01-13,0.81
Czechia,CZE,2021-01-14,0.95
Czechia,CZE,2021-01-15,1.08
Czechia,CZE,2021-01-16,1.11
Czechia,CZE,2021-01-17,1.14
Czechia,CZE,2021-01-18,1.28
Czechia,CZE,2021-01-19,1.42
Czechia,CZE,2021-01-20,1.57
Czechia,CZE,2021-01-21,1.73
Czechia,CZE,2021-01-22,1.88
Czechia,CZE,2021-01-23,1.92
Czechia,CZE,2021-01-24,1.95
Czechia,CZE,2021-01-25,2.07
Czechia,CZE,2021-01-26,2.2
Czechia,CZE,2021-01-27,2.33
Czechia,CZE,2021-01-28,2.45
Czechia,CZE,2021-01-29,2.58
Czechia,CZE,2021-01-30,2.6
Czechia,CZE,2021-01-31,2.62
Czechia,CZE,2021-02-01,2.73
Czechia,CZE,2021-02-02,2.86
Czechia,CZE,2021-02-03,3
Czechia,CZE,2021-02-04,3.17
Czechia,CZE,2021-02-05,3.32
Czechia,CZE,2021-02-06,3.35
Czechia,CZE,2021-02-07,3.38
Czechia,CZE,2021-02-08,3.52
Czechia,CZE,2021-02-09,3.68
Czechia,CZE,2021-02-10,3.86
Czechia,CZE,2021-02-11,4.07
Czechia,CZE,2021-02-12,4.27
Czechia,CZE,2021-02-13,4.31
Czechia,CZE,2021-02-14,4.33
Czechia,CZE,2021-02-15,4.48
Czechia,CZE,2021-02-16,4.64
Czechia,CZE,2021-02-17,4.81
Czechia,CZE,2021-02-18,5
Czechia,CZE,2021-02-19,5.18
Czechia,CZE,2021-02-20,5.21
Czechia,CZE,2021-02-21,5.23
Czechia,CZE,2021-02-22,5.38
Czechia,CZE,2021-02-23,5.56
Czechia,CZE,2021-02-24,5.75
Czechia,CZE,2021-02-25,5.97
Czechia,CZE,2021-02-26,6.17
Czechia,CZE,2021-02-27,6.2
Czechia,CZE,2021-02-28,6.23
Czechia,CZE,2021-03-01,6.44
Czechia,CZE,2021-03-02,6.73
Czechia,CZE,2021-03-03,7.06
Czechia,CZE,2021-03-04,7.41
Czechia,CZE,2021-03-05,7.73
Czechia,CZE,2021-03-06,7.85
Czechia,CZE,2021-03-07,7.97
Czechia,CZE,2021-03-08,8.29
Czechia,CZE,2021-03-09,8.68
Czechia,CZE,2021-03-10,9.13
Czechia,CZE,2021-03-11,9.63
Czechia,CZE,2021-03-12,10.07
Czechia,CZE,2021-03-13,10.24
Czechia,CZE,2021-03-14,10.36
Czechia,CZE,2021-03-15,10.71
Czechia,CZE,2021-03-16,11.17
Czechia,CZE,2021-03-17,11.62
Czechia,CZE,2021-03-18,12.09
Czechia,CZE,2021-03-19,12.53
Czechia,CZE,2021-03-20,12.69
Czechia,CZE,2021-03-21,12.78
Czechia,CZE,2021-03-22,13.12
Czechia,CZE,2021-03-23,13.49
Czechia,CZE,2021-03-24,13.89
Czechia,CZE,2021-03-25,14.3
Czechia,CZE,2021-03-26,14.69
Czechia,CZE,2021-03-27,14.82
Czechia,CZE,2021-03-28,14.91
Czechia,CZE,2021-03-29,15.28
Czechia,CZE,2021-03-30,15.71
Czechia,CZE,2021-03-31,16.18
Czechia,CZE,2021-04-01,16.72
Czechia,CZE,2021-04-02,16.9
Czechia,CZE,2021-04-03,17.04
Czechia,CZE,2021-04-04,17.14
Czechia,CZE,2021-04-05,17.23
Czechia,CZE,2021-04-06,17.65
Czechia,CZE,2021-04-07,18.08
Czechia,CZE,2021-04-08,18.73
Czechia,CZE,2021-04-09,19.38
Czechia,CZE,2021-04-10,19.66
Czechia,CZE,2021-04-11,19.85
Czechia,CZE,2021-04-12,20.44
Czechia,CZE,2021-04-13,21.02
Czechia,CZE,2021-04-14,21.63
Czechia,CZE,2021-04-15,22.32
Czechia,CZE,2021-04-16,22.97
Czechia,CZE,2021-04-17,23.21
Czechia,CZE,2021-04-18,23.38
Czechia,CZE,2021-04-19,23.93
Czechia,CZE,2021-04-20,24.47
Czechia,CZE,2021-04-21,25.05
Czechia,CZE,2021-04-22,25.72
Czechia,CZE,2021-04-23,26.3
Czechia,CZE,2021-04-24,26.51
Czechia,CZE,2021-04-25,26.69
Czechia,CZE,2021-04-26,27.21
Czechia,CZE,2021-04-27,27.77
Czechia,CZE,2021-04-28,28.44
Czechia,CZE,2021-04-29,29.18
Czechia,CZE,2021-04-30,29.84
Czechia,CZE,2021-05-01,30.05
Czechia,CZE,2021-05-02,30.25
Czechia,CZE,2021-05-03,30.91
Czechia,CZE,2021-05-04,31.59
Czechia,CZE,2021-05-05,32.34
Czechia,CZE,2021-05-06,33.17
Czechia,CZE,2021-05-07,33.97
Czechia,CZE,2021-05-08,34.26
Czechia,CZE,2021-05-09,34.49
Czechia,CZE,2021-05-10,35.22
Czechia,CZE,2021-05-11,36
Czechia,CZE,2021-05-12,36.81
Czechia,CZE,2021-05-13,37.67
Czechia,CZE,2021-05-14,38.47
Czechia,CZE,2021-05-15,38.78
Czechia,CZE,2021-05-16,39.03
Czechia,CZE,2021-05-17,39.76
Czechia,CZE,2021-05-18,40.55
Czechia,CZE,2021-05-19,41.4
Czechia,CZE,2021-05-20,42.34
Czechia,CZE,2021-05-21,43.22
Czechia,CZE,2021-05-22,43.63
Czechia,CZE,2021-05-23,43.92
Czechia,CZE,2021-05-24,44.66
Czechia,CZE,2021-05-25,45.46
Czechia,CZE,2021-05-26,46.42
Czechia,CZE,2021-05-27,47.41
Czechia,CZE,2021-05-28,48.4
Czechia,CZE,2021-05-29,48.83
Czechia,CZE,2021-05-30,49.17
Czechia,CZE,2021-05-31,50.12
Czechia,CZE,2021-06-01,51.1
Czechia,CZE,2021-06-02,52.17
Czechia,CZE,2021-06-03,53.25
Czechia,CZE,2021-06-04,54.34
Czechia,CZE,2021-06-05,54.83
Czechia,CZE,2021-06-06,55.22
Czechia,CZE,2021-06-07,56.3
Czechia,CZE,2021-06-08,57.38
Czechia,CZE,2021-06-09,58.5
Czechia,CZE,2021-06-10,59.64
Czechia,CZE,2021-06-11,60.74
Czechia,CZE,2021-06-12,61.23
Czechia,CZE,2021-06-13,61.63
Czechia,CZE,2021-06-14,62.7
Czechia,CZE,2021-06-15,63.77
Czechia,CZE,2021-06-16,64.87
Czechia,CZE,2021-06-17,65.99
Czechia,CZE,2021-06-18,67.11
Czechia,CZE,2021-06-19,67.59
Czechia,CZE,2021-06-20,67.97
Czechia,CZE,2021-06-21,68.99
Czechia,CZE,2021-06-22,70.05
Czechia,CZE,2021-06-23,71.12
Czechia,CZE,2021-06-24,72.22
Czechia,CZE,2021-06-25,73.3
Czechia,CZE,2021-06-26,73.77
Czechia,CZE,2021-06-27,74.15
Czechia,CZE,2021-06-28,75.19
Czechia,CZE,2021-06-29,76.26
Czechia,CZE,2021-06-30,77.35
Czechia,CZE,2021-07-01,78.39
Czechia,CZE,2021-07-02,79.43
Czechia,CZE,2021-07-03,79.79
Czechia,CZE,2021-07-04,80.06
Czechia,CZE,2021-07-05,80.36
Czechia,CZE,2021-07-06,80.67
Czechia,CZE,2021-07-07,81.64
Czechia,CZE,2021-07-08,82.53
Czechia,CZE,2021-07-09,83.42
Czechia,CZE,2021-07-10,83.77
Czechia,CZE,2021-07-11,84.06
Czechia,CZE,2021-07-12,84.95
Czechia,CZE,2021-07-13,85.83
Czechia,CZE,2021-07-14,86.72
Czechia,CZE,2021-07-15,87.59
Czechia,CZE,2021-07-16,88.5
Czechia,CZE,2021-07-17,88.87
Czechia,CZE,2021-07-18,89.18
Czechia,CZE,2021-07-19,90.01
Czechia,CZE,2021-07-20,90.82
Czechia,CZE,2021-07-21,91.6
Czechia,CZE,2021-07-22,92.33
Czechia,CZE,2021-07-23,93.02
Czechia,CZE,2021-07-24,93.34
Czechia,CZE,2021-07-25,93.59
Czechia,CZE,2021-07-26,94.24
Czechia,CZE,2021-07-27,94.85
Czechia,CZE,2021-07-28,95.44
Czechia,CZE,2021-07-29,96
Czechia,CZE,2021-07-30,96.58
Czechia,CZE,2021-07-31,96.83
Czechia,CZE,2021-08-01,97.03
Czechia,CZE,2021-08-02,97.53
Czechia,CZE,2021-08-03,98.02
Czechia,CZE,2021-08-04,98.48
Czechia,CZE,2021-08-05,98.98
Czechia,CZE,2021-08-06,99.51
Czechia,CZE,2021-08-07,99.72
Czechia,CZE,2021-08-08,99.9
Czechia,CZE,2021-08-09,100.41
Czechia,CZE,2021-08-10,100.87
Czechia,CZE,2021-08-11,101.36
Czechia,CZE,2021-08-12,101.78
Czechia,CZE,2021-08-13,102.24
Czechia,CZE,2021-08-14,102.36
Czechia,CZE,2021-08-15,102.47
Czechia,CZE,2021-08-16,102.86
Czechia,CZE,2021-08-17,103.19
Czechia,CZE,2021-08-18,103.61
Czechia,CZE,2021-08-19,104.04
Czechia,CZE,2021-08-20,104.49
Czechia,CZE,2021-08-21,104.63
Czechia,CZE,2021-08-22,104.75
Czechia,CZE,2021-08-23,105.19
Czechia,CZE,2021-08-24,105.57
Czechia,CZE,2021-08-25,105.9
Czechia,CZE,2021-08-26,106.2
Czechia,CZE,2021-08-27,106.52
Czechia,CZE,2021-08-28,106.6
Czechia,CZE,2021-08-29,106.68
Czechia,CZE,2021-08-30,106.95
Czechia,CZE,2021-08-31,107.17
Czechia,CZE,2021-09-01,107.34
Czechia,CZE,2021-09-02,107.52
Czechia,CZE,2021-09-03,107.73
Czechia,CZE,2021-09-04,107.78
Czechia,CZE,2021-09-05,107.82
Czechia,CZE,2021-09-06,107.98
Czechia,CZE,2021-09-07,108.11
Czechia,CZE,2021-09-08,108.24
Czechia,CZE,2021-09-09,108.38
Czechia,CZE,2021-09-10,108.55
Czechia,CZE,2021-09-11,108.58
Czechia,CZE,2021-09-12,108.6
Czechia,CZE,2021-09-13,108.73
Czechia,CZE,2021-09-14,108.85
Czechia,CZE,2021-09-15,108.97
Czechia,CZE,2021-09-16,109.08
Czechia,CZE,2021-09-17,109.21
Czechia,CZE,2021-09-18,109.25
Czechia,CZE,2021-09-19,109.27
Czechia,CZE,2021-09-20,109.37
Czechia,CZE,2021-09-21,109.46
Czechia,CZE,2021-09-22,109.54
Czechia,CZE,2021-09-23,109.63
Democratic Republic of Congo,COD,2021-04-18,0
Democratic Republic of Congo,COD,2021-04-25,0
Democratic Republic of Congo,COD,2021-05-12,0.01
Democratic Republic of Congo,COD,2021-05-18,0.01
Democratic Republic of Congo,COD,2021-05-21,0.02
Democratic Republic of Congo,COD,2021-05-24,0.02
Democratic Republic of Congo,COD,2021-05-26,0.02
Democratic Republic of Congo,COD,2021-05-31,0.03
Democratic Republic of Congo,COD,2021-06-28,0.06
Democratic Republic of Congo,COD,2021-07-05,0.07
Democratic Republic of Congo,COD,2021-07-12,0.08
Democratic Republic of Congo,COD,2021-07-19,0.09
Democratic Republic of Congo,COD,2021-07-24,0.09
Democratic Republic of Congo,COD,2021-08-03,0.09
Democratic Republic of Congo,COD,2021-08-09,0.09
Democratic Republic of Congo,COD,2021-08-20,0.09
Democratic Republic of Congo,COD,2021-08-23,0.1
Democratic Republic of Congo,COD,2021-08-27,0.1
Democratic Republic of Congo,COD,2021-08-31,0.11
Democratic Republic of Congo,COD,2021-09-05,0.12
Democratic Republic of Congo,COD,2021-09-11,0.13
Democratic Republic of Congo,COD,2021-09-20,0.14
Democratic Republic of Congo,COD,2021-09-22,0.15
Denmark,DNK,2020-12-01,0
Denmark,DNK,2020-12-16,0
Denmark,DNK,2020-12-17,0
Denmark,DNK,2020-12-19,0
Denmark,DNK,2020-12-21,0
Denmark,DNK,2020-12-22,0
Denmark,DNK,2020-12-23,0
Denmark,DNK,2020-12-24,0
Denmark,DNK,2020-12-26,0
Denmark,DNK,2020-12-27,0.11
Denmark,DNK,2020-12-28,0.14
Denmark,DNK,2020-12-29,0.29
Denmark,DNK,2020-12-30,0.47
Denmark,DNK,2020-12-31,0.57
Denmark,DNK,2021-01-01,0.61
Denmark,DNK,2021-01-02,0.75
Denmark,DNK,2021-01-03,0.85
Denmark,DNK,2021-01-04,0.89
Denmark,DNK,2021-01-05,1.11
Denmark,DNK,2021-01-06,1.43
Denmark,DNK,2021-01-07,1.71
Denmark,DNK,2021-01-08,1.85
Denmark,DNK,2021-01-09,1.88
Denmark,DNK,2021-01-10,1.89
Denmark,DNK,2021-01-11,1.9
Denmark,DNK,2021-01-12,1.91
Denmark,DNK,2021-01-13,2.12
Denmark,DNK,2021-01-14,2.42
Denmark,DNK,2021-01-15,2.67
Denmark,DNK,2021-01-16,2.75
Denmark,DNK,2021-01-17,2.8
Denmark,DNK,2021-01-18,2.9
Denmark,DNK,2021-01-19,2.97
Denmark,DNK,2021-01-20,3.03
Denmark,DNK,2021-01-21,3.09
Denmark,DNK,2021-01-22,3.2
Denmark,DNK,2021-01-23,3.33
Denmark,DNK,2021-01-24,3.44
Denmark,DNK,2021-01-25,3.49
Denmark,DNK,2021-01-26,3.52
Denmark,DNK,2021-01-27,3.6
Denmark,DNK,2021-01-28,3.74
Denmark,DNK,2021-01-29,4.06
Denmark,DNK,2021-01-30,4.29
Denmark,DNK,2021-01-31,4.51
Denmark,DNK,2021-02-01,4.65
Denmark,DNK,2021-02-02,4.74
Denmark,DNK,2021-02-03,4.87
Denmark,DNK,2021-02-04,5.07
Denmark,DNK,2021-02-05,5.32
Denmark,DNK,2021-02-06,5.45
Denmark,DNK,2021-02-07,5.55
Denmark,DNK,2021-02-08,5.71
Denmark,DNK,2021-02-09,5.85
Denmark,DNK,2021-02-10,5.97
Denmark,DNK,2021-02-11,6.11
Denmark,DNK,2021-02-12,6.44
Denmark,DNK,2021-02-13,6.57
Denmark,DNK,2021-02-14,6.69
Denmark,DNK,2021-02-15,6.97
Denmark,DNK,2021-02-16,7.22
Denmark,DNK,2021-02-17,7.4
Denmark,DNK,2021-02-18,7.6
Denmark,DNK,2021-02-19,7.86
Denmark,DNK,2021-02-20,8.04
Denmark,DNK,2021-02-21,8.23
Denmark,DNK,2021-02-22,8.48
Denmark,DNK,2021-02-23,8.76
Denmark,DNK,2021-02-24,9.02
Denmark,DNK,2021-02-25,9.28
Denmark,DNK,2021-02-26,9.91
Denmark,DNK,2021-02-27,10.05
Denmark,DNK,2021-02-28,10.26
Denmark,DNK,2021-03-01,10.61
Denmark,DNK,2021-03-02,10.92
Denmark,DNK,2021-03-03,11.16
Denmark,DNK,2021-03-04,11.49
Denmark,DNK,2021-03-05,11.87
Denmark,DNK,2021-03-06,12.18
Denmark,DNK,2021-03-07,12.46
Denmark,DNK,2021-03-08,12.73
Denmark,DNK,2021-03-09,13.04
Denmark,DNK,2021-03-10,13.37
Denmark,DNK,2021-03-11,13.58
Denmark,DNK,2021-03-12,13.82
Denmark,DNK,2021-03-13,14
Denmark,DNK,2021-03-14,14.18
Denmark,DNK,2021-03-15,14.39
Denmark,DNK,2021-03-16,14.67
Denmark,DNK,2021-03-17,15.01
Denmark,DNK,2021-03-18,15.39
Denmark,DNK,2021-03-19,15.72
Denmark,DNK,2021-03-20,15.85
Denmark,DNK,2021-03-21,16.02
Denmark,DNK,2021-03-22,16.22
Denmark,DNK,2021-03-23,16.45
Denmark,DNK,2021-03-24,16.85
Denmark,DNK,2021-03-25,17.13
Denmark,DNK,2021-03-26,17.37
Denmark,DNK,2021-03-27,17.59
Denmark,DNK,2021-03-28,17.82
Denmark,DNK,2021-03-29,18.24
Denmark,DNK,2021-03-30,18.71
Denmark,DNK,2021-03-31,19.1
Denmark,DNK,2021-04-01,19.29
Denmark,DNK,2021-04-02,19.5
Denmark,DNK,2021-04-03,19.74
Denmark,DNK,2021-04-04,19.98
Denmark,DNK,2021-04-05,20.21
Denmark,DNK,2021-04-06,20.59
Denmark,DNK,2021-04-07,21.02
Denmark,DNK,2021-04-08,21.4
Denmark,DNK,2021-04-09,21.83
Denmark,DNK,2021-04-10,22.21
Denmark,DNK,2021-04-11,22.53
Denmark,DNK,2021-04-12,24.35
Denmark,DNK,2021-04-13,24.77
Denmark,DNK,2021-04-14,25.16
Denmark,DNK,2021-04-15,25.58
Denmark,DNK,2021-04-16,26.02
Denmark,DNK,2021-04-17,26.39
Denmark,DNK,2021-04-18,26.73
Denmark,DNK,2021-04-19,27.4
Denmark,DNK,2021-04-20,28.07
Denmark,DNK,2021-04-21,28.68
Denmark,DNK,2021-04-22,29.26
Denmark,DNK,2021-04-23,29.83
Denmark,DNK,2021-04-24,30.22
Denmark,DNK,2021-04-25,30.57
Denmark,DNK,2021-04-26,31.25
Denmark,DNK,2021-04-27,32.06
Denmark,DNK,2021-04-28,32.83
Denmark,DNK,2021-04-29,33.59
Denmark,DNK,2021-04-30,33.89
Denmark,DNK,2021-05-01,34.12
Denmark,DNK,2021-05-02,34.64
Denmark,DNK,2021-05-03,35.78
Denmark,DNK,2021-05-04,36.68
Denmark,DNK,2021-05-05,37.64
Denmark,DNK,2021-05-06,38.45
Denmark,DNK,2021-05-07,39.16
Denmark,DNK,2021-05-08,39.85
Denmark,DNK,2021-05-09,40.41
Denmark,DNK,2021-05-10,41.49
Denmark,DNK,2021-05-11,42.46
Denmark,DNK,2021-05-12,43.37
Denmark,DNK,2021-05-13,44.05
Denmark,DNK,2021-05-14,44.93
Denmark,DNK,2021-05-15,45.53
Denmark,DNK,2021-05-16,46.12
Denmark,DNK,2021-05-17,47.17
Denmark,DNK,2021-05-18,48.21
Denmark,DNK,2021-05-19,49.14
Denmark,DNK,2021-05-20,50.09
Denmark,DNK,2021-05-21,51.02
Denmark,DNK,2021-05-22,51.67
Denmark,DNK,2021-05-23,52.17
Denmark,DNK,2021-05-24,52.74
Denmark,DNK,2021-05-25,54.06
Denmark,DNK,2021-05-26,55.09
Denmark,DNK,2021-05-27,56.14
Denmark,DNK,2021-05-28,57.01
Denmark,DNK,2021-05-30,57.61
Denmark,DNK,2021-05-31,59.15
Denmark,DNK,2021-06-01,60.12
Denmark,DNK,2021-06-02,61.14
Denmark,DNK,2021-06-03,62.14
Denmark,DNK,2021-06-05,63.05
Denmark,DNK,2021-06-06,64.49
Denmark,DNK,2021-06-07,65.73
Denmark,DNK,2021-06-08,67.03
Denmark,DNK,2021-06-09,68.33
Denmark,DNK,2021-06-10,69.59
Denmark,DNK,2021-06-11,70.68
Denmark,DNK,2021-06-13,71.44
Denmark,DNK,2021-06-14,73.41
Denmark,DNK,2021-06-15,74.74
Denmark,DNK,2021-06-17,76.17
Denmark,DNK,2021-06-19,78.34
Denmark,DNK,2021-06-20,79.33
Denmark,DNK,2021-06-21,80.91
Denmark,DNK,2021-06-22,82.16
Denmark,DNK,2021-06-23,83.37
Denmark,DNK,2021-06-24,84.53
Denmark,DNK,2021-06-25,85.59
Denmark,DNK,2021-06-26,86.3
Denmark,DNK,2021-06-27,86.99
Denmark,DNK,2021-06-28,88.08
Denmark,DNK,2021-06-29,89.33
Denmark,DNK,2021-06-30,90.55
Denmark,DNK,2021-07-01,91.78
Denmark,DNK,2021-07-02,92.87
Denmark,DNK,2021-07-03,93.63
Denmark,DNK,2021-07-04,94.35
Denmark,DNK,2021-07-05,95.64
Denmark,DNK,2021-07-07,97.07
Denmark,DNK,2021-07-08,99.98
Denmark,DNK,2021-07-09,101.32
Denmark,DNK,2021-07-10,102.22
Denmark,DNK,2021-07-11,103.2
Denmark,DNK,2021-07-13,104.74
Denmark,DNK,2021-07-14,107.8
Denmark,DNK,2021-07-16,109.29
Denmark,DNK,2021-07-17,111.43
Denmark,DNK,2021-07-19,112.36
Denmark,DNK,2021-07-20,115.39
Denmark,DNK,2021-07-21,116.85
Denmark,DNK,2021-07-22,118.16
Denmark,DNK,2021-07-23,119.33
Denmark,DNK,2021-07-25,120.05
Denmark,DNK,2021-07-26,121.96
Denmark,DNK,2021-07-28,123.13
Denmark,DNK,2021-07-29,125.19
Denmark,DNK,2021-07-30,126.03
Denmark,DNK,2021-07-31,126.49
Denmark,DNK,2021-08-01,126.97
Denmark,DNK,2021-08-02,127.93
Denmark,DNK,2021-08-03,128.9
Denmark,DNK,2021-08-04,129.87
Denmark,DNK,2021-08-05,130.75
Denmark,DNK,2021-08-06,131.61
Denmark,DNK,2021-08-07,132.2
Denmark,DNK,2021-08-08,132.89
Denmark,DNK,2021-08-10,134.01
Denmark,DNK,2021-08-11,136.22
Denmark,DNK,2021-08-12,137.18
Denmark,DNK,2021-08-13,138.1
Denmark,DNK,2021-08-14,138.79
Denmark,DNK,2021-08-15,139.51
Denmark,DNK,2021-08-16,140.39
Denmark,DNK,2021-08-17,141.16
Denmark,DNK,2021-08-18,141.89
Denmark,DNK,2021-08-19,142.45
Denmark,DNK,2021-08-20,143.02
Denmark,DNK,2021-08-21,143.44
Denmark,DNK,2021-08-22,143.77
Denmark,DNK,2021-08-23,144.38
Denmark,DNK,2021-08-24,144.97
Denmark,DNK,2021-08-25,145.38
Denmark,DNK,2021-08-26,145.77
Denmark,DNK,2021-08-27,146.19
Denmark,DNK,2021-08-28,146.41
Denmark,DNK,2021-08-29,146.66
Denmark,DNK,2021-08-30,147.13
Denmark,DNK,2021-08-31,147.49
Denmark,DNK,2021-09-01,147.71
Denmark,DNK,2021-09-02,147.93
Denmark,DNK,2021-09-03,148.12
Denmark,DNK,2021-09-04,148.28
Denmark,DNK,2021-09-05,148.42
Denmark,DNK,2021-09-06,148.6
Denmark,DNK,2021-09-08,148.77
Denmark,DNK,2021-09-09,149.06
Denmark,DNK,2021-09-10,149.22
Denmark,DNK,2021-09-11,149.35
Denmark,DNK,2021-09-12,149.46
Denmark,DNK,2021-09-13,149.59
Denmark,DNK,2021-09-14,149.71
Denmark,DNK,2021-09-15,149.83
Denmark,DNK,2021-09-16,149.94
Denmark,DNK,2021-09-17,150.05
Denmark,DNK,2021-09-18,150.13
Denmark,DNK,2021-09-19,150.2
Denmark,DNK,2021-09-20,150.32
Denmark,DNK,2021-09-21,150.42
Djibouti,DJI,2021-04-17,1.02
Djibouti,DJI,2021-04-28,1.3
Djibouti,DJI,2021-05-24,1.49
Djibouti,DJI,2021-06-01,2.13
Djibouti,DJI,2021-06-23,2.67
Djibouti,DJI,2021-08-05,5.04
Djibouti,DJI,2021-08-12,5.29
Djibouti,DJI,2021-08-19,5.41
Djibouti,DJI,2021-08-25,5.81
Djibouti,DJI,2021-09-01,6
Djibouti,DJI,2021-09-09,6.46
Djibouti,DJI,2021-09-15,6.59
Djibouti,DJI,2021-09-22,6.71
Dominica,DMA,2021-02-11,0
Dominica,DMA,2021-02-23,3.42
Dominica,DMA,2021-02-25,6.67
Dominica,DMA,2021-02-26,8.21
Dominica,DMA,2021-03-01,9.98
Dominica,DMA,2021-03-02,11.41
Dominica,DMA,2021-03-03,13.11
Dominica,DMA,2021-03-04,14.52
Dominica,DMA,2021-03-05,15.75
Dominica,DMA,2021-03-08,17.01
Dominica,DMA,2021-03-10,18.2
Dominica,DMA,2021-03-11,18.8
Dominica,DMA,2021-03-22,21.2
Dominica,DMA,2021-03-25,22.25
Dominica,DMA,2021-03-31,24.49
Dominica,DMA,2021-04-01,25.1
Dominica,DMA,2021-04-12,25.53
Dominica,DMA,2021-04-20,28.71
Dominica,DMA,2021-04-22,31.94
Dominica,DMA,2021-04-28,38.55
Dominica,DMA,2021-05-07,44.35
Dominica,DMA,2021-05-12,45.78
Dominica,DMA,2021-05-17,47.04
Dominica,DMA,2021-05-18,47.41
Dominica,DMA,2021-05-26,50.5
Dominica,DMA,2021-05-28,51.17
Dominica,DMA,2021-05-31,51.38
Dominica,DMA,2021-06-02,51.44
Dominica,DMA,2021-06-05,51.82
Dominica,DMA,2021-06-09,52.21
Dominica,DMA,2021-06-14,52.62
Dominica,DMA,2021-06-17,52.92
Dominica,DMA,2021-06-25,54.47
Dominica,DMA,2021-07-02,55.34
Dominica,DMA,2021-07-09,55.43
Dominica,DMA,2021-07-16,55.78
Dominica,DMA,2021-07-23,55.89
Dominica,DMA,2021-07-30,56.19
Dominica,DMA,2021-08-20,57.41
Dominica,DMA,2021-08-27,58.93
Dominica,DMA,2021-09-03,59.35
Dominica,DMA,2021-09-10,60.13
Dominica,DMA,2021-09-17,60.93
Dominican Republic,DOM,2021-02-15,0
Dominican Republic,DOM,2021-02-16,0
Dominican Republic,DOM,2021-02-17,0.01
Dominican Republic,DOM,2021-02-18,0.05
Dominican Republic,DOM,2021-02-19,0.09
Dominican Republic,DOM,2021-02-20,0.12
Dominican Republic,DOM,2021-02-21,0.13
Dominican Republic,DOM,2021-02-24,0.24
Dominican Republic,DOM,2021-03-01,0.55
Dominican Republic,DOM,2021-03-02,0.96
Dominican Republic,DOM,2021-03-03,1.48
Dominican Republic,DOM,2021-03-04,2.08
Dominican Republic,DOM,2021-03-05,2.77
Dominican Republic,DOM,2021-03-06,3.43
Dominican Republic,DOM,2021-03-08,3.65
Dominican Republic,DOM,2021-03-09,4.38
Dominican Republic,DOM,2021-03-10,4.99
Dominican Republic,DOM,2021-03-11,5.53
Dominican Republic,DOM,2021-03-15,6.16
Dominican Republic,DOM,2021-03-23,7.3
Dominican Republic,DOM,2021-03-30,8.32
Dominican Republic,DOM,2021-04-14,13.78
Dominican Republic,DOM,2021-04-25,15.96
Dominican Republic,DOM,2021-04-26,16.41
Dominican Republic,DOM,2021-04-27,16.86
Dominican Republic,DOM,2021-04-28,17.29
Dominican Republic,DOM,2021-04-29,17.67
Dominican Republic,DOM,2021-04-30,17.98
Dominican Republic,DOM,2021-05-01,18.1
Dominican Republic,DOM,2021-05-02,18.16
Dominican Republic,DOM,2021-05-03,18.74
Dominican Republic,DOM,2021-05-04,19.39
Dominican Republic,DOM,2021-05-05,20.06
Dominican Republic,DOM,2021-05-06,20.67
